text,target_label,category_name
"

My vote goes for the ('75?) Indians with their all-red uniforms.
Boog Powell once said he felt like a big red blood clot.",9,rec.sport.baseball
"+++
++Once inflated the substance was no longer
++needed since there is nothing to cause the balloon to collapse.
++This inflatable structure could suffer multiple holes with no 
++disastrous deflation.
+
+preasure (and the internal preasure that was needed to maintain
+a spherical shape against this resistance) caused them to
+catastrophically deflated.  The large silvered shards
+
+The billboard should pop like a dime store balloon.

No, you're wrong about this. Give me some time to get my references.

",14,sci.space
"	Are you sure you aren't being watched?  Let me remind you that 
Watergate was only the tip of the iceberg.  Nixon extensively used the NSA
to watch people because he didn't like them.  According to _Decrypting the
Puzzle Palace_:

	Presumably, the NSA is restricted from conducting American surveillance
	by both the Foreign Intelligence Surveillance Act of 1978(FISA) and a
	series of presidential directives, beginning with one issued by
	President Ford following Richard Nixon's bold misuse of the NSA, in
	which he explicitly directed the NSA to conduct widespread domestic
	surveillance of political dissidents and drug users.",11,sci.crypt
"
There are no Mariner craft from which we are still receiving data.  I believe
you are referring to one or more of Pioneers 6 through 9 (launched from
December 1965 through November 1968), which were put into solar orbits to study
interplanetary space.  I recall reading that at least one of them was still
functioning 25 years after launch.",14,sci.space
"
Kaveh,

all of the data included with in the Cyberware_demo is
non-proprietary, use it as you like. I just ask that you give us
credit if you use it in a research paper/project and send us the
results.

thanks,

geo
Cyberware
-- 
george dabrowski
Cyberware Labs",1,comp.graphics
"rites:
something near the suburbs, people do at least glance over.  Remember, an
alarm is only a deterent, not a prevention.  If a thief sees two cars he
""likes"", one has an alarm and the other doesn't, he's obviously going to skip
the alarmed car and avoid the hassle.  There is a way around every alarm, but
at least you've got SOMETHING on your side.....
                                                            Rob Fusi
                                                            rwf2@lehigh.edu",7,rec.autos
"Hello,

This is my first net letter, so forgive mistakes!

I have been plagued by problems (or lack of info) with
authorization in Open Windows 3.0 for a long while and
would like some help please!  I generally use strait
MIT X, and so don't use OW much, but when I share 
X software with others - bad news.

PROBLEM:

My friend who logs into his SSII trys to run my 
program that runs fine on my machine, however, 
my friend gets ""client not authorized to connect 
to server"" (or something close).  If OW is started
with the -noauth option all is well, but surely this
is not required in general!

Also, xhost + does not work, becoming root does not 
work, etc... 

Any help will be greatly appreciated!

Thanx",5,comp.windows.x
"Deuteronmy 20:13
And when the Lord thy God hath delivered it into thine hands, thou shalt smite
every male thereof with the edge of the sword

Joshua 6:21
And they utterly destroyed all that was in the city, bith man and women,
young and old, and ox, and sheep, and ass, with the edge of the sword.",19,talk.religion.misc
"
Throw away the FAQ.   We can all just ask Mr O'Dwyer, since he can
define the thing that the rest of us only talk about.",0,alt.atheism
"I have read that there will be some concrete proposals concerning creation
of a ""palestinian police force"" during the talk's next stage.  Does anyone
knows of the details of this idea? How does it ""fit"" with the differing
conceptions listed above?
",17,talk.politics.mideast
"}I need some advice on having someone ride pillion with me on my 750 Ninja.
}This will be the the first time I've taken anyone for an extended ride
}(read: farther than around the block  :-).  We'll be riding some twisty, 
}fairly bumpy roads (the Mines Road-Mt.Hamilton Loop for you SF Bay Areans).

Unless she is really adventurous, do NOT take her on this route for her
first extended ride! That's kinda like taking someone on a no-show 10-way
speed star competition as their first skydive.

}This person is <100 lbs. and fairly small, so I don't see weight as too much
}of a problem, but what sort of of advice should I give her before we go?
}I want her to hold onto me  :-)   rather than the grab rail out back, and
}I've heard that she should look over my shoulder in the direction we're
}turning so she leans *with* me, but what else?  Are there traditional

1) If the Ninja has adjustable suspension, adjust it to a stiffer
setting so you don't bottom out in bumpy curves.

2) Tell her the 3 cardinal rules are:

a) NEVER EVER EVER EVER put her feet down. Not when you stop at a STOP
sign, not when she thinks you're gonna crash, never. Keep them on the
pegs until you tell her to get off the bike.

b) She is to hold onto your waist. She should hold on tightly enough
that she won't slide off the bike if you twist the throttle a bit. And
(added bonus for you here), she should keep as close to your butt as
possible so quick stops don't make her slide into you and knock your
balls up onto the gas tank. You decide how best to word this.

c) Just stay perpendicular to the bike; straight up in the seat. Don't
lean your body into curves, just go with the bike and stay perpendicular.
Don't look over your shoulder.*

3) Remember at all times that you have a passenger on the back. That
means don't pop the clutch, and try to corner and stop smoother than
usual. Be aware that if you jump on the brake, you're going to have
the equivalent of a 100 lb. dead weight crashing into you from behind,
so be prepared for that.

4) Make sure she pisses before the ride even if she says she doesn't
have to go. No anti-women stuff here; I have a tiny bladder myself.

5) Remind her to look around while you're riding. Point to things
of interest. It makes the ride more enjoyable to her (she won't get
so focused on just looking at the back of your helmet), and it gives
her ample excuse to squeeze you to show she saw what you pointed at.

* My wife and I tried the MSF-recommended ""look over the rider's
shoulder in curves"" bit, and it just didn't work. The timing of
her weight shift was unpredictable (especially on the Maxim because,
unlike the Ninja, the upright riding position really restricts the
pillion's view of the road ahead). Next time I had her just remain
perpendicular to the bike, and I could hardly tell there was someone
else on the bike in curves, and she weighs substantially over 100 lbs.",8,rec.motorcycles
